Sample_name,Hash,nReads
Locus_1_1306a-1_S1,42737cd65bab38b57ea8949256ab1dbc59f5d054,68361
Locus_1_1306a-1_S1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,13
Locus_1_1306a-1_S1,27957660a97efa9a9104bb5329b3b2fd120cf083,3177
Locus_1_1306a-1_S1,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,5
Locus_1_1306a-1_S1,bb5fb2d15b40f5c67f615a2ccbb5a4d273b97e2c,4524
Locus_1_1306a-1_S1,c2c5504fad8054bb4b57e18ae24c1e5267345799,7023
Locus_1_1306a-1_S1,df77ec60709e680b780d2cb7091e668a8a743ebe,709
Locus_1_1306a-1_S1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1347
Locus_1_1306a-1_S1,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,1470
Locus_1_1306a-1_S1,856bdabd9da03b5f02d52e62eead9bbde41a60b2,6221
Locus_1_1306a-1_S1,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,3097
Locus_1_1306a-1_S1,a5874adbabc53f777c99fb9024505d9dee731280,545
Locus_1_1306a-1_S1,0e9ec584677641b0ef85b9741494a6e388b038e0,1166
Locus_1_1306a-1_S1,74c3d0dd79f72261d07798440938648c202da5cb,1360
Locus_1_1306a-1_S1,ea00e637ccc8f3ae5de58757aa6fe53e625eb8b4,1347
Locus_1_1306a-1_S1,2706eeda1c9fb77568931d1b2026b81e6cd687cc,1040
Locus_1_1306a-1_S1,6607f34a8c8176caad41d9fba49dde524fe6582d,959
Locus_1_1306a-1_S1,cf2bbf13897d0d0ece42c176fedc2e609cb3dd69,799
Locus_1_1306a-1_S1,62f970dcf2771066e8ec5fd64e80be73cae0eb3e,741
Locus_1_1306a-1_S1,265417acf5fc77ae020cee0d433496967276d1eb,609
Locus_1_1306a-1_S1,bc69d38057b742c7a3a06c2c2746d8d090600eb4,260
Locus_1_1306a-1_S1,5c1d134f78b36723519c11d026e7c1d84e2e2c10,482
Locus_1_1306a-1_S1,a26f4386bffe949e0c1f389ca84d3fd0b2654370,467
Locus_1_1306a-1_S1,73b5dbcb1bf21efe2d9d82d80f21a9341616ae31,440
Locus_1_1306a-1_S1,efae7e8d5d9838a73f0d506c54d08b64ea922799,307
Locus_1_1306a-1_S1,d66352c220cdc0b335dc0066a8bfa08e79d35ec0,299
Locus_1_1306a-1_S1,a50067a4d1a2b1d7915f05fb49d9629fca0a91fc,253
Locus_1_1306a-1_S1,7fcdfaa03e843a9ad27d2b67a5275b59f0c1076c,195
Locus_1_1306a-1_S1,d4e3d252c66752d20bd44ee7949db5aae9b1dd3d,194
Locus_1_1306a-1_S1,d405c95cf10fde615fcd58df8332a45dbfb027b5,158
Locus_1_1306a-1_S1,eee5f2aba9423c2570f291645a1dc5fe093ea95c,155
Locus_1_1306a-1_S1,bbf1d39ed449cab2081c950baadb5a9249a9284e,145
Locus_1_1306a-1_S1,0b4a13ddb8e32e33263033f627041dca248b81a0,108
Locus_1_1306a-1_S1,7073d2f9ecc712229e28f02d15af4c25d1965527,103
Locus_1_1306a-1_S1,06d61a6bfedd480153c54b54af5cd91936b67d27,98
Locus_1_1306a-1_S1,3b652eba6e4d7a2d27d996836b30355fd7f31c7f,95
Locus_1_1306a-1_S1,95e763e97d0079027202b0b7bf4da5a64f16d2e6,66
Locus_1_1306a-1_S1,10a7c5319989a7ffd5d5f836b3b00454ca87a6a0,48
Locus_1_1306a-1_S1,7131e78a66e92bbb08ea3dba56dea82d013b8801,36
Locus_1_1306a-2_S7,42737cd65bab38b57ea8949256ab1dbc59f5d054,38667
Locus_1_1306a-2_S7,5dd046e872a3d4a2d69e5d74a88f680516715f9f,128
Locus_1_1306a-2_S7,760fc3cb05911cd49affeee1052ade0166c54bc9,7
Locus_1_1306a-2_S7,27957660a97efa9a9104bb5329b3b2fd120cf083,3358
Locus_1_1306a-2_S7,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,3
Locus_1_1306a-2_S7,1a57477efc4a7c8e63ae71c66d10b258345aa22e,5494
Locus_1_1306a-2_S7,c2c5504fad8054bb4b57e18ae24c1e5267345799,3621
Locus_1_1306a-2_S7,ceeef90eb147b9672c36201812711d41250edff7,21
Locus_1_1306a-2_S7,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,473
Locus_1_1306a-2_S7,c8049f8ff74e387f0186c4a0403c77a9904680ec,11911
Locus_1_1306a-2_S7,b0bc58b2e22b2dded0e5fbe03da9f66ab26dc773,3904
Locus_1_1306a-2_S7,d5a413e9cd0d5d42a6dd6291de15e8f481274b07,2524
Locus_1_1306a-2_S7,c5afe8c2409ce9dcba08e3d7d5f0cb606b6e6aec,2350
Locus_1_1306a-2_S7,0e9ec584677641b0ef85b9741494a6e388b038e0,398
Locus_1_1306a-2_S7,83db640a2e4221e73a4e024e85a30a860d06aa01,666
Locus_1_1306a-2_S7,e5687055810ed3eb63d19b8937a3f088c84638bd,560
Locus_1_1306a-2_S7,d0026953491bdc2d2cc39bcd9cb2ae98c80c3ce7,462
Locus_1_1306a-2_S7,a0633d287f53f36bec8aae79ccaee2ba8f453277,335
Locus_1_1306a-2_S7,57b6d823fe7fd0cc8b50be012e7e68a4ab7b32c9,329
Locus_1_1306a-2_S7,752465a242a06fff4099b105b3c88dc6c6eadd23,322
Locus_1_1306a-2_S7,da1f71b1ef76c2a909aa728d692cc1810cdb4ff6,287
Locus_1_1306a-2_S7,65dc1697552c398090914a0480c9cc32a71666e1,276
Locus_1_1306a-2_S7,e054a69647ec8f1910a9fcd0a93bb88fb799a332,172
Locus_1_1306a-2_S7,5e8d4040e1475dae60ee307e26e55c8d50d026f5,171
Locus_1_1306a-2_S7,f0acb82a3cc2494a9348538c294f64c1942886f2,165
Locus_1_1306a-2_S7,c8baf91bea2abcb8abe92ac97569e41112273610,141
Locus_1_1306a-2_S7,d393baf8c4fcc4d541231fbfdb2100e6d1bf179b,135
Locus_1_1306a-2_S7,d00df932b15b3c6e17306fe73840f22bc3d5c092,132
Locus_1_1306a-2_S7,2ca9e51f3418a78d2846e3fbf82a95791e2ee7a3,121
Locus_1_1306a-2_S7,e45016ec364c8e0830c54f6f7f49d7a9eefee51c,115
Locus_1_1306a-2_S7,626c4d550f12e5368c3e2e2fce11c47e47fbb10a,114
Locus_1_1306a-2_S7,0479bd095b7fdc12178cfd129e99adbd5593810b,107
Locus_1_1306a-2_S7,541b4934ee732b59b9b4ca40cd924b529f74bc06,96
Locus_1_1306a-2_S7,024053fdb70107b3c45a354b29148e65939d0660,88
Locus_1_1306a-2_S7,50ddbd32f49239726c0b0a6495c7b474ffa1ea89,79
Locus_1_1306a-2_S7,3107b9e859268b6b34b199325cc553283705bb58,48
Locus_1_1306a-2_S7,16b1d5462dcc427b2f7ff39492583d64453384f9,32
Locus_1_1306a-2_S7,2ebe51b1af4507a166821df13ae7d69f44e0aab8,1
Locus_1_1306a-3_S13,42737cd65bab38b57ea8949256ab1dbc59f5d054,58088
Locus_1_1306a-3_S13,27957660a97efa9a9104bb5329b3b2fd120cf083,8521
Locus_1_1306a-3_S13,ac4b8089c9fe78f74a96a4cda9a1d38c95ac845a,754
Locus_1_1306a-3_S13,c2c5504fad8054bb4b57e18ae24c1e5267345799,755
Locus_1_1306a-3_S13,09634633b62eea664914842a286ee6c7ee969234,4
Locus_1_1306a-3_S13,399416ccb8869808a5e3ca3bfeb97d2f047eac77,470
Locus_1_1306a-3_S13,eb03ca8a7e6dfbbd5c2fc7d4156e886791938841,17094
Locus_1_1306a-3_S13,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,835
Locus_1_1306a-3_S13,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,3783
Locus_1_1306a-3_S13,0a7cd96837d90210fe1305f1b753f2127cc231c5,7
Locus_1_1306a-3_S13,1d57d128b26e79992dd44f28b5fe55d9459eea0c,1877
Locus_1_1306a-3_S13,40e39777fcb298ac7ca7d5faf34312877ab7c1b5,331
Locus_1_1306a-3_S13,1743f8eaf67cde48a163da36605a8901790090ac,1566
Locus_1_1306a-3_S13,0db6bf3f570f5bc67de805db58870a2b7fd2de62,1170
Locus_1_1306a-3_S13,1af47dd1a07a2c609e81b58ca27a97e1649f5eab,993
Locus_1_1306a-3_S13,33ff014aa9fbfad12acecea55b50ca117b92e92e,902
Locus_1_1306a-3_S13,8f7e2769bb530b8e9d41127e7bcb0524d5718c0c,467
Locus_1_1306a-3_S13,4555c1b3bc10aa6110427ccf0d487498866c52f0,248
Locus_1_1306a-3_S13,4add88511dbec62351e93319c90bce8e5eb1f6d2,217
Locus_1_1306a-3_S13,09859fd471a7567a2693b712a95f62798802aafa,220
Locus_1_1306a-3_S13,fd5222b508aa02177dd73aab14c82e59b0de59f7,233
Locus_1_1306a-3_S13,4c1b9c42654115065687fc3a9cecb7b3b2b4bbc0,183
Locus_1_1306a-3_S13,48b78a13fb721ad818cd01bc537475c12886758d,153
Locus_1_1306a-3_S13,c58fe86eee178c39db41038961a9734e10dedf21,190
Locus_1_1306a-3_S13,8ca1977053ca7afe1ef4ffb5a67b85a5e1ce075f,162
Locus_1_1306a-3_S13,73f18d2884cb6776c04015ccb6348766ce42953f,152
Locus_1_1306a-3_S13,100bf7cde7760fb02ce4552e2cd1c8f07135a3ff,125
Locus_1_1306a-3_S13,05b14d548ce85e9f85737e592680eae05feaaea6,118
Locus_1_1306a-3_S13,66ab4c459f8a14893400e4e1e9d0fcc989b95899,81
Locus_1_1306a-3_S13,f4a996393c81a9e734754e9dd6acc357b70d9e09,53
Locus_1_1306a-3_S13,e65f7376b62a2a21d8adcb1ce28a3d9d092882f1,48
Locus_1_1306a-3_S13,222c584a57a1488854a4f2ca56b5f0c8ffbd9d80,4
Locus_1_1306b-1_S4,42737cd65bab38b57ea8949256ab1dbc59f5d054,55908
Locus_1_1306b-1_S4,7edc82ae907368e2ba93f8d04552ca58def53f5b,133
Locus_1_1306b-1_S4,5dd046e872a3d4a2d69e5d74a88f680516715f9f,36
Locus_1_1306b-1_S4,fb9e5c5202fae1a633b37b3445673ef44e3ca891,9
Locus_1_1306b-1_S4,27957660a97efa9a9104bb5329b3b2fd120cf083,235
Locus_1_1306b-1_S4,56720e36c8e3dbf5fa47388a19bc597831cbe056,1980
Locus_1_1306b-1_S4,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,1551
Locus_1_1306b-1_S4,1a57477efc4a7c8e63ae71c66d10b258345aa22e,191
Locus_1_1306b-1_S4,bb5fb2d15b40f5c67f615a2ccbb5a4d273b97e2c,207
Locus_1_1306b-1_S4,c2c5504fad8054bb4b57e18ae24c1e5267345799,489
Locus_1_1306b-1_S4,09634633b62eea664914842a286ee6c7ee969234,17
Locus_1_1306b-1_S4,399416ccb8869808a5e3ca3bfeb97d2f047eac77,19
Locus_1_1306b-1_S4,ceeef90eb147b9672c36201812711d41250edff7,2368
Locus_1_1306b-1_S4,eb03ca8a7e6dfbbd5c2fc7d4156e886791938841,89
Locus_1_1306b-1_S4,6284a2f04f8bd8b8e3e89b5c41d211b841a3234e,32
Locus_1_1306b-1_S4,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,722
Locus_1_1306b-1_S4,c8049f8ff74e387f0186c4a0403c77a9904680ec,267
Locus_1_1306b-1_S4,0ea07e4d277fac985786f5ff6dcf1292fb336474,879
Locus_1_1306b-1_S4,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,135
Locus_1_1306b-1_S4,856bdabd9da03b5f02d52e62eead9bbde41a60b2,324
Locus_1_1306b-1_S4,335dd7220ff184674c10840a87824206d93c34c3,1471
Locus_1_1306b-1_S4,b0bc58b2e22b2dded0e5fbe03da9f66ab26dc773,81
Locus_1_1306b-1_S4,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,179
Locus_1_1306b-1_S4,d5a413e9cd0d5d42a6dd6291de15e8f481274b07,84
Locus_1_1306b-1_S4,d1ed0ccaa595672fd45d4a37bac7a0b0383d6beb,406
Locus_1_1306b-1_S4,337d0044d68474f625a1d31958afe397c0c6e39f,688
Locus_1_1306b-1_S4,9d28cf90834d7046adb1bd50c41adc8f15708774,566
Locus_1_1306b-1_S4,6db24d6486d3a7bc554585af0d986f98a289258d,482
Locus_1_1306b-1_S4,68475da88129c2d90e9f44e582c8aceb9ab95d51,408
Locus_1_1306b-1_S4,38bc1d811f7128a22b6f2221499ca0c120fca79f,273
Locus_1_1306b-1_S4,0a14859c216f4daf618556c1bcd170291240733a,271
Locus_1_1306b-1_S4,265417acf5fc77ae020cee0d433496967276d1eb,42
Locus_1_1306b-1_S4,56a19762bdb73bc2b544fe2520a76eb6cf205b75,164
Locus_1_1306b-1_S4,a0633d287f53f36bec8aae79ccaee2ba8f453277,13
Locus_1_1306b-1_S4,accf5d62507bd50b179bc8cf3384141f89b53ab4,117
Locus_1_1306b-1_S4,a22e006ffe566f2310e8149d91f29da02aaf5127,33
Locus_1_1306b-2_S10,42737cd65bab38b57ea8949256ab1dbc59f5d054,44433
Locus_1_1306b-2_S10,5dd046e872a3d4a2d69e5d74a88f680516715f9f,19
Locus_1_1306b-2_S10,27957660a97efa9a9104bb5329b3b2fd120cf083,8
Locus_1_1306b-2_S10,c2c5504fad8054bb4b57e18ae24c1e5267345799,6006
Locus_1_1306b-2_S10,e5b505705fe64fe02348aa9612ad44e82b0d800e,42225
Locus_1_1306b-2_S10,ceeef90eb147b9672c36201812711d41250edff7,6
Locus_1_1306b-2_S10,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,825
Locus_1_1306b-2_S10,c8049f8ff74e387f0186c4a0403c77a9904680ec,20
Locus_1_1306b-2_S10,a5874adbabc53f777c99fb9024505d9dee731280,811
Locus_1_1306b-2_S10,5fdda72d0d261ad2a1c93d5006844a26c160f6a2,3173
Locus_1_1306b-2_S10,5659ced9cefb86b322ae11cb80d29762b3b7a814,3016
Locus_1_1306b-2_S10,b31a1197e4cf81fed332eef51157dab0caf9ea0e,574
Locus_1_1306b-2_S10,337d0044d68474f625a1d31958afe397c0c6e39f,514
Locus_1_1306b-2_S10,27c05e63ae65516bfc41011f8f5b082852592ba6,1390
Locus_1_1306b-2_S10,e51b5c2f09bbd01a0fadd0830ec507aa3ed4b262,626
Locus_1_1306b-2_S10,398bbeef3a579c723da94c7a4ee41466558432ce,852
Locus_1_1306b-2_S10,0013e61dc1193a2bd244523043f0439a5f049786,794
Locus_1_1306b-2_S10,0a65986b948e230ae0c281d9d7cd8dda20600b22,422
Locus_1_1306b-2_S10,9cee6953734445b93169a431e7e5dd98d6b44ba7,403
Locus_1_1306b-2_S10,88924857ba03f1e6b70676a4de6a075926089c9e,359
Locus_1_1306b-2_S10,c62a30f5c0bf307e7aac6a9f485f8b785d6ca6f7,357
Locus_1_1306b-2_S10,c0b4b6bce4f37b96b0c0bf89d9eca9668c707c1d,329
Locus_1_1306b-2_S10,40049d728c7f56d236fd999dff0f70e515efe50e,279
Locus_1_1306b-2_S10,81f62659d3284a2602b476c8b479a793287920d1,249
Locus_1_1306b-2_S10,69a89f13a1b3d9a2f5fe57fb24af7e742e5f3d43,167
Locus_1_1306b-2_S10,45dacc519082a0568bb6403e40617d2a2171f29e,152
Locus_1_1306b-2_S10,c1a2a8421be4851cc7361fadee4c70fe6ae1c885,136
Locus_1_1306b-2_S10,e63f3aa8037a067a9e48fafaf0c5f79c8148baf5,125
Locus_1_1306b-2_S10,017b3bcbe4a58738228c1d45a73b5319c0409a1d,123
Locus_1_1306b-2_S10,170daec73ed264bec5cf0009c3298a4e8a097b39,123
Locus_1_1306b-2_S10,96e63118d74cbd61c151c56d572ec79558a32146,123
Locus_1_1306b-2_S10,a4165bf14684df6605f56c227299e8e42eeba1cb,93
Locus_1_1306b-2_S10,bbcd980e70494758b85fc84a4d06c4814f8d0996,47
Locus_1_1306b-2_S10,9278178e97775ba162d0701f1ddbc0a75613fb20,33
Locus_1_1306b-2_S10,4d5313a5a9eae13eae47bf4edb8f9e8f813bc614,6
Locus_1_1306b-2_S10,a72ede71b7e9b1dfc28928bf5f66e4946b191820,1
Locus_1_1306b-3_S16,42737cd65bab38b57ea8949256ab1dbc59f5d054,37045
Locus_1_1306b-3_S16,7edc82ae907368e2ba93f8d04552ca58def53f5b,14
Locus_1_1306b-3_S16,5dd046e872a3d4a2d69e5d74a88f680516715f9f,18
Locus_1_1306b-3_S16,27957660a97efa9a9104bb5329b3b2fd120cf083,33357
Locus_1_1306b-3_S16,1a57477efc4a7c8e63ae71c66d10b258345aa22e,12800
Locus_1_1306b-3_S16,c2c5504fad8054bb4b57e18ae24c1e5267345799,12944
Locus_1_1306b-3_S16,09634633b62eea664914842a286ee6c7ee969234,10
Locus_1_1306b-3_S16,399416ccb8869808a5e3ca3bfeb97d2f047eac77,18
Locus_1_1306b-3_S16,ceeef90eb147b9672c36201812711d41250edff7,14
Locus_1_1306b-3_S16,6284a2f04f8bd8b8e3e89b5c41d211b841a3234e,7780
Locus_1_1306b-3_S16,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,693
Locus_1_1306b-3_S16,c8049f8ff74e387f0186c4a0403c77a9904680ec,17
Locus_1_1306b-3_S16,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,19
Locus_1_1306b-3_S16,b0bc58b2e22b2dded0e5fbe03da9f66ab26dc773,8
Locus_1_1306b-3_S16,a5874adbabc53f777c99fb9024505d9dee731280,273
Locus_1_1306b-3_S16,5659ced9cefb86b322ae11cb80d29762b3b7a814,6
Locus_1_1306b-3_S16,1d899921f84e0d7aa3e754edc759d4d1b66675eb,1018
Locus_1_1306b-3_S16,66ca21d1d92baf73de5def31ef67b846a23a2342,1014
Locus_1_1306b-3_S16,53cdd0efb35085d7407fcc270f3bd15a2d03c880,1054
Locus_1_1306b-3_S16,f47c346f9d961edb80afcf11dd87d493bcb45ca3,976
Locus_1_1306b-3_S16,889bb030c634d561ffd890e0e767b9db8063cc6b,1037
Locus_1_1306b-3_S16,d956aafb93c68f7194f9c7fb88ba600c465a1702,373
Locus_1_1306b-3_S16,af4aa508fea959f02994959ab3271166ea6e2ddf,348
Locus_1_1306b-3_S16,031ee0902f1596f92b8e5e84457c8d7f601aa073,316
Locus_1_1306b-3_S16,eb0818a15c56de72298b3cdc7757ce19692fd927,224
Locus_1_1306b-3_S16,5c858ec69aed558d2f879a19b0d57e1fbabdb4d7,434
Locus_1_1306b-3_S16,0455a81aead2562a5a2c9c37128a21b5cbfd95b2,418
Locus_1_1306b-3_S16,e82ae5b20a5af8cefd400a15e8ae21ab17a65607,184
Locus_1_1306b-3_S16,0f72af5805a471221832cba9ff4e5e5b1e5ec6c4,300
Locus_1_1306b-3_S16,0c10d8247dbf0fbf06cf727e808ed14f1d95a39c,118
Locus_1_1306b-3_S16,6815b7838cc8e685995835f1160ec9ab05fc94c9,86
Locus_1_1306b-3_S16,557e6502e214ecc879b27c51f48b1253e7b44068,84
Locus_1_1306b-3_S16,a9cf45eee2218355873ddbff82ad8d4259aeab83,86
Locus_1_1306b-3_S16,731cbfe4cc6eca13c027e7cee04f96f0e5d43396,155
Locus_1_1306b-3_S16,8d305c4557f404b356fa120948b7db1a9800cef9,155
Locus_1_1306b-3_S16,ca51cb32d3ad94429b855e8f99a5e3b11899303d,9
Locus_1_1361a-1_S2,42737cd65bab38b57ea8949256ab1dbc59f5d054,21787
Locus_1_1361a-1_S2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4
Locus_1_1361a-1_S2,27957660a97efa9a9104bb5329b3b2fd120cf083,59
Locus_1_1361a-1_S2,56720e36c8e3dbf5fa47388a19bc597831cbe056,54848
Locus_1_1361a-1_S2,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,44899
Locus_1_1361a-1_S2,1a57477efc4a7c8e63ae71c66d10b258345aa22e,28
Locus_1_1361a-1_S2,c2c5504fad8054bb4b57e18ae24c1e5267345799,465
Locus_1_1361a-1_S2,ceeef90eb147b9672c36201812711d41250edff7,161
Locus_1_1361a-1_S2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,347
Locus_1_1361a-1_S2,c8049f8ff74e387f0186c4a0403c77a9904680ec,24
Locus_1_1361a-1_S2,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,37
Locus_1_1361a-1_S2,856bdabd9da03b5f02d52e62eead9bbde41a60b2,97
Locus_1_1361a-1_S2,ba46c8ebde338d28e15b9ce8544a3e74a4632ba8,969
Locus_1_1361a-1_S2,b0bc58b2e22b2dded0e5fbe03da9f66ab26dc773,8
Locus_1_1361a-1_S2,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,47
Locus_1_1361a-1_S2,d5a413e9cd0d5d42a6dd6291de15e8f481274b07,7
Locus_1_1361a-1_S2,03ea67a963ad676d73718b3d624602aaa37c13ee,2329
Locus_1_1361a-1_S2,70d9fd12886e54976d74ed1b2ee60f3f8d2e4800,1980
Locus_1_1361a-1_S2,dffe9f4aca637850465b0a374333d9ca32ec8450,741
Locus_1_1361a-1_S2,135de199fe38b050fc5f5ac9a2ae889134644702,1185
Locus_1_1361a-1_S2,2825c6e62fa8b54095edf569664866f2b94c5f69,1008
Locus_1_1361a-1_S2,a00e091722e1d3e674c4f508bc5ff64beb07f1f3,644
Locus_1_1361a-1_S2,db88129f2b7ae2201ca3d12deb67624b401b62ab,579
Locus_1_1361a-1_S2,a581013df0b5ad1744ea70d6662bbe14b74777ca,409
Locus_1_1361a-1_S2,bae192a1488f8aeaac93a78d4ad46b22065827ba,369
Locus_1_1361a-1_S2,400f7e6b62e03c3c4446a9159f0da59e640b19e8,362
Locus_1_1361a-1_S2,0b7fe87cacf0295b2e8bc270ae9f51d2ca637f50,346
Locus_1_1361a-1_S2,bd962294aa1c8ff6cbcded7f45c3540e3276054b,331
Locus_1_1361a-1_S2,c7af124c15d54253f18c78958b7b1917afd3cc45,327
Locus_1_1361a-1_S2,2dbdd32bdae8fa1f23fd97096c80e5779d98b204,302
Locus_1_1361a-1_S2,11b68e29bf0a4b8849bb316fa13b4eb4279247b8,287
Locus_1_1361a-1_S2,7d846aca50c68f9f9cde50bb32327ed5fee82e9d,194
Locus_1_1361a-1_S2,67d91fe7dfb7a45062aa000315431ccf941eab44,69
Locus_1_1361a-2_S8,42737cd65bab38b57ea8949256ab1dbc59f5d054,5799
Locus_1_1361a-2_S8,7edc82ae907368e2ba93f8d04552ca58def53f5b,6
Locus_1_1361a-2_S8,5dd046e872a3d4a2d69e5d74a88f680516715f9f,30
Locus_1_1361a-2_S8,27957660a97efa9a9104bb5329b3b2fd120cf083,125
Locus_1_1361a-2_S8,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,28
Locus_1_1361a-2_S8,ac4b8089c9fe78f74a96a4cda9a1d38c95ac845a,51975
Locus_1_1361a-2_S8,1a57477efc4a7c8e63ae71c66d10b258345aa22e,65
Locus_1_1361a-2_S8,c2c5504fad8054bb4b57e18ae24c1e5267345799,49
Locus_1_1361a-2_S8,09634633b62eea664914842a286ee6c7ee969234,2287
Locus_1_1361a-2_S8,399416ccb8869808a5e3ca3bfeb97d2f047eac77,33029
Locus_1_1361a-2_S8,ceeef90eb147b9672c36201812711d41250edff7,31
Locus_1_1361a-2_S8,df77ec60709e680b780d2cb7091e668a8a743ebe,2226
Locus_1_1361a-2_S8,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,69
Locus_1_1361a-2_S8,c8049f8ff74e387f0186c4a0403c77a9904680ec,80
Locus_1_1361a-2_S8,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,69
Locus_1_1361a-2_S8,b0bc58b2e22b2dded0e5fbe03da9f66ab26dc773,25
Locus_1_1361a-2_S8,d5a413e9cd0d5d42a6dd6291de15e8f481274b07,19
Locus_1_1361a-2_S8,40e39777fcb298ac7ca7d5faf34312877ab7c1b5,142
Locus_1_1361a-2_S8,ee3823416197981886de8f72aa5b200fb9b5b51d,1151
Locus_1_1361a-2_S8,3277eeba99b867aad10198ea4669c17bd90504a7,1074
Locus_1_1361a-2_S8,529dbc33bf5ce859bedf1d2d65abc2033c8009df,976
Locus_1_1361a-2_S8,8f92db8b1b1029c1bc68ccbc68080842b3419792,816
Locus_1_1361a-2_S8,c02910aa15e3bed69bd86cbf00afc6ba8336a713,787
Locus_1_1361a-2_S8,406d4ce0da5c520c63ba41fda157b27a858f0fba,720
Locus_1_1361a-2_S8,01507c54dfb59890d0eff7dac6c4d885946649ed,698
Locus_1_1361a-2_S8,038400fb38fa78d6a3c5a17ea5214020a6c69c78,468
Locus_1_1361a-2_S8,b63c4626730fd9d82c2f3c9505480b0b2882bb89,360
Locus_1_1361a-2_S8,53c03be52196c3e34db2c96244cc6c8fcde50ee9,358
Locus_1_1361a-2_S8,5ba645e49d5c14883425548c5611760d0f86ac4b,278
Locus_1_1361a-2_S8,bad6fd647e4f5477c860e8a52445778dafc16f24,249
Locus_1_1361a-2_S8,9aed6f7d1cff4b6f94cb95ff033a16a204597c96,165
Locus_1_1361a-2_S8,fa053680017b1690681090a3fa4228effca21db8,134
Locus_1_1361a-2_S8,7790f55266a578bb3e6767ef507106d3156bf88a,72
Locus_1_1361a-2_S8,52d1a8a36e55b9fd09717e700a7856cf0d37efa4,34
Locus_1_1361a-2_S8,7f28cd591092cdc84d14d07b1b08f6ad2d530910,34
Locus_1_1361a-2_S8,d04a22da812d6a0dd3e7761ede709fb94dd4c55d,13
Locus_1_1361a-3_S14,42737cd65bab38b57ea8949256ab1dbc59f5d054,86661
Locus_1_1361a-3_S14,5dd046e872a3d4a2d69e5d74a88f680516715f9f,13
Locus_1_1361a-3_S14,27957660a97efa9a9104bb5329b3b2fd120cf083,4259
Locus_1_1361a-3_S14,c9e5500ec4ff0dc8d9a34998f3a04ced941702f3,6
Locus_1_1361a-3_S14,1a57477efc4a7c8e63ae71c66d10b258345aa22e,130
Locus_1_1361a-3_S14,c2c5504fad8054bb4b57e18ae24c1e5267345799,422
Locus_1_1361a-3_S14,09634633b62eea664914842a286ee6c7ee969234,10
Locus_1_1361a-3_S14,eb03ca8a7e6dfbbd5c2fc7d4156e886791938841,7521
Locus_1_1361a-3_S14,6284a2f04f8bd8b8e3e89b5c41d211b841a3234e,49
Locus_1_1361a-3_S14,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1147
Locus_1_1361a-3_S14,c8049f8ff74e387f0186c4a0403c77a9904680ec,13
Locus_1_1361a-3_S14,a1074723eb0d29e49e3f8420bc6bc21a52e263df,11983
Locus_1_1361a-3_S14,b814f677a8054c5c1d51a00beb382fb8a2a6c9f4,11211
Locus_1_1361a-3_S14,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,2154
Locus_1_1361a-3_S14,bd2c9008e805e7c7e00b75a42efee305a23039c1,5652
Locus_1_1361a-3_S14,b6d9162e1a67c7cfff67f5fcc6960da428853a02,2893
Locus_1_1361a-3_S14,1d57d128b26e79992dd44f28b5fe55d9459eea0c,871
Locus_1_1361a-3_S14,0db6bf3f570f5bc67de805db58870a2b7fd2de62,367
Locus_1_1361a-3_S14,1af47dd1a07a2c609e81b58ca27a97e1649f5eab,481
Locus_1_1361a-3_S14,33ff014aa9fbfad12acecea55b50ca117b92e92e,285
Locus_1_1361a-3_S14,65d581b29347942d034a587a104295569bb62224,1196
Locus_1_1361a-3_S14,52298494caad3237f09acba284d76f195919a306,670
Locus_1_1361a-3_S14,8f7e2769bb530b8e9d41127e7bcb0524d5718c0c,191
Locus_1_1361a-3_S14,4555c1b3bc10aa6110427ccf0d487498866c52f0,141
Locus_1_1361a-3_S14,e8e65ef742b28a892255cf9c2b0518acc6213d82,386
Locus_1_1361a-3_S14,4add88511dbec62351e93319c90bce8e5eb1f6d2,127
